"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.490213558E1	-6.472778320E-2	9.675552368E0	7.374572754E-2	9.676049904E0
3.490613338E1	-6.712341309E-2	9.675552368E0	8.331298828E-2	9.676143872E0
3.491016170E1	-6.712341309E-2	9.675552368E0	8.570861816E-2	9.676164795E0
3.491415950E1	-6.951904297E-2	9.677932739E0	8.570861816E-2	9.678561927E0
3.491815730E1	-6.951904297E-2	9.680328369E0	8.570861816E-2	9.680957401E0
3.492215511E1	-6.233215332E-2	9.677932739E0	8.570861816E-2	9.678512973E0
3.492615291E1	-6.233215332E-2	9.682723999E0	8.570861816E-2	9.683303946E0
3.493015071E1	-5.754089355E-2	9.677932739E0	9.289550781E-2	9.678549614E0
3.493414852E1	-5.754089355E-2	9.682723999E0	9.289550781E-2	9.683340569E0
3.493814632E1	-5.276489258E-2	9.682723999E0	8.810424805E-2	9.683268587E0
3.494214412E1	-4.797363281E-2	9.685119629E0	8.331298828E-2	9.685596768E0
3.494614192E1	-4.797363281E-2	9.687515259E0	8.570861816E-2	9.688013177E0
3.495013973E1	-5.036926270E-2	9.689910889E0	8.810424805E-2	9.690442325E0
3.495413753E1	-5.514526367E-2	9.685119629E0	8.810424805E-2	9.685677343E0
3.495813533E1	-5.514526367E-2	9.682723999E0	8.570861816E-2	9.683260350E0
3.496216365E1	-5.993652344E-2	9.682723999E0	9.289550781E-2	9.683355101E0
3.496616146E1	-6.472778320E-2	9.689910889E0	8.570861816E-2	9.690506111E0
3.497015926E1	-5.993652344E-2	9.682723999E0	8.570861816E-2	9.683288821E0
3.497415706E1	-5.993652344E-2	9.677932739E0	9.049987793E-2	9.678541456E0
3.497815486E1	-6.472778320E-2	9.675552368E0	8.570861816E-2	9.676148474E0
3.498215267E1	-5.993652344E-2	9.677932739E0	9.049987793E-2	9.678541456E0
3.498615047E1	-6.712341309E-2	9.685119629E0	9.289550781E-2	9.685797714E0
3.499014827E1	-6.472778320E-2	9.687515259E0	9.289550781E-2	9.688176874E0
3.499414607E1	-6.712341309E-2	9.685119629E0	9.529113770E-2	9.685820986E0
3.499814388E1	-7.670593262E-2	9.685119629E0	9.289550781E-2	9.685868861E0
3.500214168E1	-6.233215332E-2	9.677932739E0	9.289550781E-2	9.678579285E0
3.500613948E1	-5.993652344E-2	9.675552368E0	9.049987793E-2	9.676161235E0
3.501013728E1	-5.276489258E-2	9.675552368E0	9.529113770E-2	9.676165468E0
3.501416560E1	-4.797363281E-2	9.685119629E0	9.529113770E-2	9.685707207E0
3.501816341E1	-5.276489258E-2	9.682723999E0	8.570861816E-2	9.683247087E0
3.502216121E1	-5.036926270E-2	9.675552368E0	8.331298828E-2	9.676042153E0
3.502615901E1	-6.472778320E-2	9.677932739E0	8.810424805E-2	9.678550209E0
3.503015682E1	-5.993652344E-2	9.675552368E0	8.810424805E-2	9.676139125E0
3.503415462E1	-6.951904297E-2	9.680328369E0	8.570861816E-2	9.680957401E0
3.503815242E1	-6.712341309E-2	9.670761108E0	9.049987793E-2	9.671417486E0
3.504215022E1	-6.472778320E-2	9.682723999E0	8.570861816E-2	9.683319663E0
3.504614803E1	-5.514526367E-2	9.687515259E0	8.570861816E-2	9.688051345E0
3.505014583E1	-6.472778320E-2	9.680328369E0	7.853698730E-2	9.680863344E0
3.505414363E1	-6.233215332E-2	9.682723999E0	7.853698730E-2	9.683243124E0
3.505814144E1	-6.233215332E-2	9.677932739E0	8.331298828E-2	9.678492055E0
3.506213924E1	-6.951904297E-2	9.677932739E0	9.049987793E-2	9.678605542E0
3.506616756E1	-7.191467285E-2	9.675552368E0	8.331298828E-2	9.676178295E0
3.507016536E1	-5.993652344E-2	9.675552368E0	7.853698730E-2	9.676056742E0
3.507416316E1	-5.993652344E-2	9.663574219E0	7.614135742E-2	9.664060046E0
3.507816097E1	-5.754089355E-2	9.675552368E0	7.374572754E-2	9.676004496E0
3.508215877E1	-6.233215332E-2	9.675552368E0	7.135009766E-2	9.676016213E0
3.508615657E1	-6.951904297E-2	9.677932739E0	7.374572754E-2	9.678463382E0
3.509015438E1	-6.712341309E-2	9.675552368E0	7.135009766E-2	9.676048265E0
3.509415218E1	-5.754089355E-2	9.677932739E0	6.655883789E-2	9.678332663E0
3.509814998E1	-5.276489258E-2	9.677932739E0	7.135009766E-2	9.678339583E0
3.510214778E1	-5.514526367E-2	9.677932739E0	7.374572754E-2	9.678370810E0
3.510614558E1	-5.036926270E-2	9.677932739E0	7.374572754E-2	9.678344776E0
3.511014339E1	-5.993652344E-2	9.680328369E0	6.416320801E-2	9.680726555E0
3.511414119E1	-5.993652344E-2	9.677932739E0	6.176757812E-2	9.678315438E0
3.511816951E1	-5.993652344E-2	9.675552368E0	5.937194824E-2	9.675920165E0
3.512216731E1	-6.712341309E-2	9.677932739E0	6.895446777E-2	9.678411149E0
3.512616512E1	-7.431030273E-2	9.670761108E0	6.895446777E-2	9.671292424E0
3.513016292E1	-6.472778320E-2	9.673156738E0	6.176757812E-2	9.673570499E0
3.513416072E1	-6.233215332E-2	9.670761108E0	5.937194824E-2	9.671144231E0
3.513815852E1	-6.233215332E-2	9.670761108E0	6.416320801E-2	9.671174832E0
3.514215633E1	-5.754089355E-2	9.675552368E0	6.416320801E-2	9.675936208E0
3.514615413E1	-5.514526367E-2	9.687515259E0	6.655883789E-2	9.687900855E0
3.515015193E1	-5.036926270E-2	9.677932739E0	6.176757812E-2	9.678260918E0
3.515414974E1	-5.514526367E-2	9.685119629E0	6.416320801E-2	9.685489154E0
3.515814754E1	-5.514526367E-2	9.685119629E0	6.416320801E-2	9.685489154E0
3.516214534E1	-5.276489258E-2	9.677932739E0	5.937194824E-2	9.678258690E0
3.516614314E1	-5.993652344E-2	9.680328369E0	5.697631836E-2	9.680681589E0
3.517014095E1	-5.993652344E-2	9.682723999E0	5.220031738E-2	9.683050206E0
3.517416927E1	-6.233215332E-2	9.685119629E0	5.220031738E-2	9.685460877E0
3.517816707E1	-5.993652344E-2	9.689910889E0	5.220031738E-2	9.690236854E0
3.518216487E1	-6.472778320E-2	9.680328369E0	4.740905762E-2	9.680660858E0
3.518616268E1	-6.233215332E-2	9.689910889E0	4.980468750E-2	9.690239359E0
3.519016048E1	-5.993652344E-2	9.682723999E0	5.459594727E-2	9.683063417E0
3.519415828E1	-6.712341309E-2	9.673156738E0	5.220031738E-2	9.673530468E0
3.519815608E1	-6.233215332E-2	9.673156738E0	5.220031738E-2	9.673498408E0
3.520215389E1	-6.472778320E-2	9.670761108E0	4.261779785E-2	9.671071625E0
3.520615169E1	-5.993652344E-2	9.665969849E0	3.782653809E-2	9.666229686E0
3.521014949E1	-6.233215332E-2	9.665969849E0	3.543090820E-2	9.666235760E0
3.521414729E1	-5.276489258E-2	9.673156738E0	4.022216797E-2	9.673384270E0
3.521814510E1	-5.993652344E-2	9.675552368E0	3.782653809E-2	9.675811949E0
3.522214290E1	-6.472778320E-2	9.685119629E0	2.825927734E-2	9.685377148E0
3.522617122E1	-6.951904297E-2	9.682723999E0	3.063964844E-2	9.683022035E0
3.523016902E1	-7.191467285E-2	9.680328369E0	3.782653809E-2	9.680669393E0
3.523416683E1	-6.712341309E-2	9.677932739E0	3.782653809E-2	9.678239432E0
3.523816463E1	-6.233215332E-2	9.675552368E0	4.022216797E-2	9.675836747E0
3.524216243E1	-5.514526367E-2	9.685119629E0	3.782653809E-2	9.685350488E0
3.524616023E1	-4.557800293E-2	9.687515259E0	4.501342773E-2	9.687727053E0
3.525015804E1	-4.557800293E-2	9.692306519E0	3.303527832E-2	9.692469981E0
3.525415584E1	-5.036926270E-2	9.682723999E0	3.782653809E-2	9.682928893E0
3.525815364E1	-4.797363281E-2	9.680328369E0	3.543090820E-2	9.680512081E0
3.526215144E1	-5.993652344E-2	9.682723999E0	3.303527832E-2	9.682965855E0
3.526614925E1	-6.472778320E-2	9.677932739E0	3.303527832E-2	9.678205573E0
3.527014705E1	-5.993652344E-2	9.675552368E0	3.303527832E-2	9.675794404E0
3.527414485E1	-5.993652344E-2	9.680328369E0	2.586364746E-2	9.680548468E0
3.527817317E1	-6.472778320E-2	9.682723999E0	2.586364746E-2	9.682974887E0
3.528217098E1	-4.797363281E-2	9.685119629E0	2.586364746E-2	9.685272976E0
3.528616878E1	-5.754089355E-2	9.682723999E0	2.586364746E-2	9.682929511E0
3.529016658E1	-5.754089355E-2	9.680328369E0	2.825927734E-2	9.680540629E0
3.529416438E1	-5.514526367E-2	9.685119629E0	3.063964844E-2	9.685325086E0
3.529816219E1	-5.514526367E-2	9.687515259E0	3.543090820E-2	9.687737003E0
3.530215999E1	-5.514526367E-2	9.685119629E0	3.782653809E-2	9.685350488E0
3.530615779E1	-6.233215332E-2	9.677932739E0	3.543090820E-2	9.678198322E0
3.531015560E1	-6.712341309E-2	9.673156738E0	4.022216797E-2	9.673473247E0
3.531415340E1	-7.191467285E-2	9.668365479E0	3.782653809E-2	9.668706925E0
3.531815120E1	-7.191467285E-2	9.663574219E0	3.782653809E-2	9.663915834E0
3.532214900E1	-6.233215332E-2	9.661178589E0	3.543090820E-2	9.661444632E0
3.532617732E1	-6.472778320E-2	9.663574219E0	3.543090820E-2	9.663855945E0
3.533017513E1	-6.472778320E-2	9.668365479E0	3.543090820E-2	9.668647065E0
3.533417293E1	-6.712341309E-2	9.668365479E0	3.063964844E-2	9.668647029E0
3.533817073E1	-7.191467285E-2	9.673156738E0	3.543090820E-2	9.673488944E0
3.534216854E1	-6.712341309E-2	9.673156738E0	3.543090820E-2	9.673454511E0
3.534616634E1	-6.472778320E-2	9.680328369E0	3.543090820E-2	9.680609607E0
3.535016414E1	-5.993652344E-2	9.682723999E0	4.501342773E-2	9.683014130E0
3.535416194E1	-6.472778320E-2	9.682723999E0	4.261779785E-2	9.683034132E0
3.535815975E1	-5.993652344E-2	9.680328369E0	4.501342773E-2	9.680618572E0
3.536215755E1	-6.472778320E-2	9.685119629E0	4.261779785E-2	9.685429685E0
3.536615535E1	-5.993652344E-2	9.680328369E0	4.261779785E-2	9.680607729E0
3.537015315E1	-6.472778320E-2	9.680328369E0	4.022216797E-2	9.680628329E0
3.537415096E1	-6.472778320E-2	9.668365479E0	3.782653809E-2	9.668656140E0
3.537817928E1	-6.233215332E-2	9.665969849E0	4.501342773E-2	9.666275633E0
3.538217708E1	-6.951904297E-2	9.673156738E0	3.782653809E-2	9.673480502E0
3.538617488E1	-6.712341309E-2	9.677932739E0	3.782653809E-2	9.678239432E0
3.539017268E1	-5.754089355E-2	9.685119629E0	3.543090820E-2	9.685355364E0
3.539417049E1	-6.472778320E-2	9.680328369E0	3.782653809E-2	9.680618672E0
3.539816829E1	-6.951904297E-2	9.680328369E0	3.782653809E-2	9.680651893E0
3.540216609E1	-6.233215332E-2	9.675552368E0	4.501342773E-2	9.675857850E0
3.540616390E1	-6.233215332E-2	9.675552368E0	4.501342773E-2	9.675857850E0
3.541016170E1	-6.233215332E-2	9.680328369E0	5.220031738E-2	9.680669786E0
3.541415950E1	-6.712341309E-2	9.673156738E0	5.697631836E-2	9.673557419E0
3.541815730E1	-7.191467285E-2	9.675552368E0	5.937194824E-2	9.676001776E0
3.542215511E1	-6.233215332E-2	9.675552368E0	5.459594727E-2	9.675907174E0
3.542615291E1	-6.233215332E-2	9.682723999E0	5.459594727E-2	9.683078542E0
3.543018123E1	-5.754089355E-2	9.680328369E0	5.459594727E-2	9.680653336E0
3.543417903E1	-6.233215332E-2	9.682723999E0	5.459594727E-2	9.683078542E0
3.543817684E1	-5.993652344E-2	9.682723999E0	4.980468750E-2	9.683037588E0
3.544217464E1	-5.993652344E-2	9.682723999E0	5.220031738E-2	9.683050206E0
3.544617244E1	-5.993652344E-2	9.673156738E0	5.459594727E-2	9.673496492E0
3.545017024E1	-6.233215332E-2	9.682723999E0	5.937194824E-2	9.683106649E0
3.545416805E1	-5.993652344E-2	9.685119629E0	6.416320801E-2	9.685517618E0
3.545816585E1	-5.993652344E-2	9.685119629E0	6.895446777E-2	9.685550544E0
3.546216365E1	-6.472778320E-2	9.673156738E0	6.895446777E-2	9.673619058E0
3.546616146E1	-6.951904297E-2	9.677932739E0	6.416320801E-2	9.678395111E0
3.547015926E1	-6.951904297E-2	9.680328369E0	6.655883789E-2	9.680806801E0
3.547415706E1	-6.951904297E-2	9.682723999E0	7.135009766E-2	9.683236431E0
3.547818538E1	-6.712341309E-2	9.680328369E0	6.416320801E-2	9.680773719E0
3.548218318E1	-5.754089355E-2	9.687515259E0	6.895446777E-2	9.687931542E0
3.548618099E1	-6.233215332E-2	9.692306519E0	7.135009766E-2	9.692769562E0
3.549017879E1	-5.993652344E-2	9.682723999E0	7.614135742E-2	9.683208866E0
3.549417659E1	-6.712341309E-2	9.675552368E0	7.135009766E-2	9.676048265E0
3.549817439E1	-6.951904297E-2	9.668365479E0	7.614135742E-2	9.668915215E0
3.550217220E1	-7.431030273E-2	9.668365479E0	7.614135742E-2	9.668950851E0
3.550617000E1	-6.712341309E-2	9.668365479E0	7.614135742E-2	9.668898287E0
3.551016780E1	-5.993652344E-2	9.680328369E0	7.853698730E-2	9.680832494E0
3.551416560E1	-5.754089355E-2	9.675552368E0	7.614135742E-2	9.676023051E0
3.551816341E1	-6.233215332E-2	9.677932739E0	8.093261719E-2	9.678471857E0
3.552216121E1	-5.993652344E-2	9.677932739E0	8.093261719E-2	9.678456725E0
3.552615901E1	-6.233215332E-2	9.675552368E0	8.331298828E-2	9.676111821E0
3.553018733E1	-6.233215332E-2	9.680328369E0	8.331298828E-2	9.680887546E0
3.553418514E1	-6.233215332E-2	9.687515259E0	8.093261719E-2	9.688053844E0
3.553818294E1	-6.712341309E-2	9.685119629E0	8.093261719E-2	9.685690366E0
3.554218074E1	-5.993652344E-2	9.677932739E0	7.853698730E-2	9.678436989E0
3.554617854E1	-5.993652344E-2	9.670761108E0	7.853698730E-2	9.671265732E0
3.555017635E1	-5.993652344E-2	9.680328369E0	7.853698730E-2	9.680832494E0
3.555417415E1	-5.993652344E-2	9.682723999E0	8.331298828E-2	9.683267913E0
3.555817195E1	-6.472778320E-2	9.675552368E0	8.810424805E-2	9.676169990E0
3.556216976E1	-6.951904297E-2	9.680328369E0	8.331298828E-2	9.680936488E0
3.556616756E1	-6.472778320E-2	9.677932739E0	8.570861816E-2	9.678528698E0
3.557016536E1	-5.754089355E-2	9.677932739E0	8.810424805E-2	9.678504813E0
3.557416316E1	-6.472778320E-2	9.675552368E0	8.810424805E-2	9.676169990E0
3.557816097E1	-6.712341309E-2	9.675552368E0	8.810424805E-2	9.676186312E0
3.558218929E1	-6.472778320E-2	9.675552368E0	9.289550781E-2	9.676214802E0
3.558618709E1	-6.712341309E-2	9.680328369E0	9.289550781E-2	9.681006790E0
3.559018489E1	-6.712341309E-2	9.675552368E0	9.529113770E-2	9.676254419E0
3.559418270E1	-6.712341309E-2	9.685119629E0	9.768676758E-2	9.685844851E0
3.559818050E1	-6.712341309E-2	9.680328369E0	1.024780273E-1	9.681103482E0
3.560217830E1	-6.472778320E-2	9.675552368E0	9.768676758E-2	9.676261986E0
3.560617610E1	-5.993652344E-2	9.670761108E0	9.529113770E-2	9.671416298E0
3.561017391E1	-5.514526367E-2	9.680328369E0	9.768676758E-2	9.680978310E0
3.561417171E1	-6.472778320E-2	9.682723999E0	9.529113770E-2	9.683409220E0
3.561816951E1	-5.993652344E-2	9.680328369E0	9.529113770E-2	9.680982911E0
3.562216731E1	-5.993652344E-2	9.675552368E0	9.289550781E-2	9.676183937E0
3.562616512E1	-6.472778320E-2	9.673156738E0	8.810424805E-2	9.673774513E0
3.563016292E1	-6.951904297E-2	9.675552368E0	8.331298828E-2	9.676160787E0
3.563419124E1	-7.431030273E-2	9.677932739E0	8.810424805E-2	9.678619038E0
3.563818904E1	-6.712341309E-2	9.677932739E0	9.049987793E-2	9.678588631E0
3.564218685E1	-5.754089355E-2	9.675552368E0	8.810424805E-2	9.676124583E0
3.564618465E1	-6.951904297E-2	9.677932739E0	8.570861816E-2	9.678561927E0
3.565018245E1	-6.951904297E-2	9.673156738E0	8.810424805E-2	9.673807758E0
3.565418025E1	-7.910156250E-2	9.668365479E0	8.810424805E-2	9.669090466E0
3.565817806E1	-7.191467285E-2	9.668365479E0	9.049987793E-2	9.669056468E0
3.566217586E1	-6.951904297E-2	9.673156738E0	7.853698730E-2	9.673725355E0
3.566617366E1	-6.472778320E-2	9.673156738E0	8.810424805E-2	9.673774513E0
3.567017146E1	-6.233215332E-2	9.670761108E0	8.331298828E-2	9.671320839E0
3.567416927E1	-5.993652344E-2	9.670761108E0	8.093261719E-2	9.671285483E0
3.567816707E1	-5.993652344E-2	9.680328369E0	8.093261719E-2	9.680852225E0
3.568216487E1	-5.993652344E-2	9.680328369E0	7.614135742E-2	9.680813356E0
3.568619319E1	-5.276489258E-2	9.687515259E0	8.331298828E-2	9.688017190E0
3.569019100E1	-4.797363281E-2	9.689910889E0	7.614135742E-2	9.690328787E0
3.569418880E1	-5.514526367E-2	9.677932739E0	7.853698730E-2	9.678408504E0
3.569818660E1	-5.514526367E-2	9.677932739E0	7.853698730E-2	9.678408504E0
3.570218440E1	-6.712341309E-2	9.685119629E0	8.331298828E-2	9.685710549E0
3.570618221E1	-5.514526367E-2	9.677932739E0	7.853698730E-2	9.678408504E0
3.571018001E1	-5.754089355E-2	9.675552368E0	7.374572754E-2	9.676004496E0
3.571417781E1	-5.514526367E-2	9.673156738E0	6.895446777E-2	9.673559686E0
3.571817562E1	-6.712341309E-2	9.680328369E0	7.135009766E-2	9.680824021E0
3.572217342E1	-7.191467285E-2	9.680328369E0	7.135009766E-2	9.680858427E0
3.572617122E1	-7.431030273E-2	9.689910889E0	6.655883789E-2	9.690424404E0
3.573016902E1	-7.670593262E-2	9.687515259E0	6.416320801E-2	9.688031410E0
3.573416683E1	-7.191467285E-2	9.677932739E0	6.176757812E-2	9.678397029E0
3.573819515E1	-6.712341309E-2	9.668365479E0	6.416320801E-2	9.668811380E0
3.574219295E1	-6.712341309E-2	9.663574219E0	7.135009766E-2	9.664070730E0
3.574619075E1	-6.472778320E-2	9.670761108E0	6.895446777E-2	9.671223543E0
3.575018855E1	-5.993652344E-2	9.673156738E0	6.895446777E-2	9.673588186E0
3.575418636E1	-6.712341309E-2	9.675552368E0	6.895446777E-2	9.676030896E0
3.575818416E1	-6.233215332E-2	9.677932739E0	6.895446777E-2	9.678379106E0
3.576218196E1	-5.754089355E-2	9.680328369E0	6.655883789E-2	9.680728194E0
3.576617977E1	-5.514526367E-2	9.680328369E0	6.176757812E-2	9.680682495E0
3.577017757E1	-6.233215332E-2	9.687515259E0	6.416320801E-2	9.687928267E0
3.577417537E1	-6.712341309E-2	9.689910889E0	6.416320801E-2	9.690355798E0
3.577817317E1	-6.951904297E-2	9.685119629E0	6.176757812E-2	9.685566083E0
3.578217098E1	-6.472778320E-2	9.689910889E0	4.980468750E-2	9.690255065E0
3.578616878E1	-7.191467285E-2	9.677932739E0	4.740905762E-2	9.678316044E0
3.579016658E1	-6.233215332E-2	9.665969849E0	4.740905762E-2	9.666287086E0
3.579419490E1	-6.472778320E-2	9.670761108E0	4.980468750E-2	9.671105966E0
3.579819271E1	-6.472778320E-2	9.673156738E0	4.501342773E-2	9.673478029E0
3.580219051E1	-6.233215332E-2	9.670761108E0	4.980468750E-2	9.671090229E0
3.580618831E1	-6.472778320E-2	9.668365479E0	4.740905762E-2	9.668698378E0
3.581018611E1	-5.754089355E-2	9.675552368E0	4.740905762E-2	9.675839612E0
3.581418392E1	-6.233215332E-2	9.673156738E0	4.740905762E-2	9.673473740E0
3.581818172E1	-5.036926270E-2	9.670761108E0	4.740905762E-2	9.671008484E0
3.582217952E1	-5.514526367E-2	9.675552368E0	4.740905762E-2	9.675825662E0
3.582617732E1	-5.993652344E-2	9.685119629E0	4.261779785E-2	9.685398850E0
3.583017513E1	-6.233215332E-2	9.677932739E0	4.022216797E-2	9.678217048E0
3.583417293E1	-6.233215332E-2	9.685119629E0	3.782653809E-2	9.685394074E0
3.583817073E1	-6.233215332E-2	9.694702148E0	4.501342773E-2	9.695007027E0
3.584216854E1	-5.993652344E-2	9.685119629E0	4.501342773E-2	9.685409688E0
3.584619686E1	-5.993652344E-2	9.685119629E0	3.543090820E-2	9.685369893E0
3.585019466E1	-5.754089355E-2	9.682723999E0	3.063964844E-2	9.682943446E0
3.585419246E1	-5.514526367E-2	9.682723999E0	3.543090820E-2	9.682945853E0
3.585819026E1	-4.797363281E-2	9.689910889E0	3.782653809E-2	9.690103475E0
3.586218807E1	-6.233215332E-2	9.689910889E0	4.022216797E-2	9.690194846E0
3.586618587E1	-5.993652344E-2	9.692306519E0	4.261779785E-2	9.692585533E0
3.587018367E1	-6.712341309E-2	9.685119629E0	3.303527832E-2	9.685408567E0
3.587418147E1	-6.951904297E-2	9.692306519E0	3.543090820E-2	9.692620590E0
3.587817928E1	-6.472778320E-2	9.692306519E0	3.063964844E-2	9.692571079E0
3.588217708E1	-6.233215332E-2	9.687515259E0	3.543090820E-2	9.687780578E0
3.588617488E1	-6.233215332E-2	9.680328369E0	4.501342773E-2	9.680633700E0
3.589017268E1	-6.233215332E-2	9.670761108E0	4.022216797E-2	9.671045628E0
3.589420100E1	-6.951904297E-2	9.668365479E0	4.022216797E-2	9.668699072E0
3.589819881E1	-6.951904297E-2	9.668365479E0	3.782653809E-2	9.668689403E0
3.590219661E1	-7.910156250E-2	9.673156738E0	3.303527832E-2	9.673536565E0
3.590619441E1	-7.670593262E-2	9.673156738E0	3.303527832E-2	9.673517272E0
3.591019222E1	-6.233215332E-2	9.675552368E0	3.303527832E-2	9.675809540E0
3.591419002E1	-6.712341309E-2	9.673156738E0	3.303527832E-2	9.673446034E0
3.591818782E1	-6.951904297E-2	9.675552368E0	3.303527832E-2	9.675858507E0
3.592218563E1	-6.712341309E-2	9.675552368E0	3.782653809E-2	9.675859136E0
3.592618343E1	-6.233215332E-2	9.677932739E0	4.261779785E-2	9.678227300E0
3.593018123E1	-6.712341309E-2	9.677932739E0	4.261779785E-2	9.678259344E0
3.593417903E1	-6.712341309E-2	9.673156738E0	3.782653809E-2	9.673463583E0
3.593817684E1	-5.993652344E-2	9.677932739E0	3.782653809E-2	9.678192256E0
3.594217464E1	-5.993652344E-2	9.680328369E0	4.261779785E-2	9.680607729E0
3.594620296E1	-6.472778320E-2	9.685119629E0	4.022216797E-2	9.685419440E0
3.595020076E1	-6.472778320E-2	9.680328369E0	4.501342773E-2	9.680649422E0
3.595419856E1	-5.993652344E-2	9.670761108E0	3.063964844E-2	9.670995377E0
3.595819637E1	-6.233215332E-2	9.665969849E0	3.303527832E-2	9.666227276E0
3.596219417E1	-5.514526367E-2	9.680328369E0	3.303527832E-2	9.680541806E0
3.596619197E1	-5.993652344E-2	9.682723999E0	3.543090820E-2	9.682974325E0
3.597018978E1	-5.993652344E-2	9.682723999E0	3.063964844E-2	9.682957979E0
3.597418758E1	-5.514526367E-2	9.680328369E0	2.346801758E-2	9.680513885E0
3.597818538E1	-6.233215332E-2	9.685119629E0	3.303527832E-2	9.685376547E0
3.598218318E1	-7.191467285E-2	9.685119629E0	3.543090820E-2	9.685451424E0
3.598618099E1	-6.951904297E-2	9.685119629E0	4.740905762E-2	9.685485158E0
3.599017879E1	-6.712341309E-2	9.687515259E0	4.501342773E-2	9.687852376E0
3.599420711E1	-6.712341309E-2	9.687515259E0	4.740905762E-2	9.687863803E0
3.599820491E1	-6.712341309E-2	9.689910889E0	4.501342773E-2	9.690247922E0
3.600220271E1	-5.514526367E-2	9.682723999E0	4.022216797E-2	9.682964570E0
3.600620052E1	-5.514526367E-2	9.680328369E0	4.261779785E-2	9.680579250E0
3.601019832E1	-6.472778320E-2	9.680328369E0	4.501342773E-2	9.680649422E0
3.601419612E1	-6.951904297E-2	9.682723999E0	4.740905762E-2	9.683089618E0
3.601819393E1	-6.472778320E-2	9.682723999E0	4.740905762E-2	9.683056405E0
3.602219173E1	-5.993652344E-2	9.685119629E0	4.740905762E-2	9.685421118E0
3.602618953E1	-6.472778320E-2	9.682723999E0	4.261779785E-2	9.683034132E0
3.603018733E1	-6.951904297E-2	9.685119629E0	4.261779785E-2	9.685462890E0
3.603418514E1	-6.472778320E-2	9.680328369E0	4.980468750E-2	9.680672886E0
3.603818294E1	-6.472778320E-2	9.680328369E0	4.740905762E-2	9.680660858E0
3.604218074E1	-6.472778320E-2	9.687515259E0	4.980468750E-2	9.687859520E0
3.604620906E1	-7.431030273E-2	9.677932739E0	4.740905762E-2	9.678334141E0
3.605020686E1	-7.670593262E-2	9.677932739E0	6.416320801E-2	9.678449402E0
3.605420467E1	-7.191467285E-2	9.673156738E0	5.937194824E-2	9.673606258E0
3.605820247E1	-7.191467285E-2	9.670761108E0	5.937194824E-2	9.671210739E0
3.606220027E1	-7.431030273E-2	9.663574219E0	5.937194824E-2	9.664042308E0
3.606619808E1	-6.712341309E-2	9.663574219E0	6.416320801E-2	9.664020341E0
3.607019588E1	-6.712341309E-2	9.675552368E0	6.416320801E-2	9.675997938E0
3.607419368E1	-6.472778320E-2	9.677932739E0	7.135009766E-2	9.678412196E0
